image,fly_duration,bearing,mapbox_layer_id,coordinates,description,zoom,pdf_url,title,extended_content,background_image,card_style,video_url,location,chapter_id,pitch,order,video_thumbnail_url,id,created_date,updated_date,created_by_id,created_by,is_sample
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/b4bf5a0ad_night-5.jpg","","","","[44.03136388833333,0.5594777783333333]","The terrace at dusk becomes a stage for the beautiful, messy rituals of family life. While a mother sits absorbed in thought or a screen, children become blurs of motion against the stone. Laundry hangs like prayer flags, and the valley stretches out beyond—a reminder that home isn't just a structure, but a series of overlapping movements and quiet, shared proximities.","12","","The Choreography of the Everyday","This panorama captures the 'simultaneity' of family life. The blurred figures of the children represent the kinetic energy that defines a household, while the seated woman provides the emotional anchor. The inclusion of the drying laundry and the half-set table grounds the scene in the documentary truth of travel—the constant cycle of cleaning and eating that persists even in beautiful places. The location in Gers, with its soft evening light, informs the mood: it is a time of transition, from day to night, and perhaps from one phase of a journey to the next. It’s an honest look at the exhaustion and the exhilaration of being together in a new place. The camera records not a pose, but a pulse—the heartbeat of a family inhabiting a temporary sanctuary.","","default","","Gers, Occitanie","699f43a0587d71795460b092","","3","","699f43a3b950b6f211278762","2026-02-25T18:46:59.885000","2026-02-25T18:49:05.038000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/b8eb2d08e_night-4.jpg","","","","[48.59814166666666,-2.0108166666666665]","Between the ancient, barnacle-crusted rocks and the shimmering Rance, a young boy stands in a state of watchful repose. He is a solitary figure against the panoramic sweep of the coast, caught in that threshold of adolescence where the world feels both immense and intimately his. The camera captures a quiet confidence, a moment of being entirely present in the salt air.","12","","The Sentinel on the Rocks","The relationship here is one of mutual recognition. The boy looks directly at the lens, not with a performed smile, but with a steady, searching gaze. It reflects a level of trust between the photographer and the subject—a willingness to be seen in a moment of stillness. The dramatic textures of the rock, dark and layered, echo the complexities of growing up. This image functions as a memory of a specific summer day, but also as a psychological map of a young person finding their footing. The distance between the boy and the group in the water emphasizes a sense of internal life, a chosen solitude amidst a social setting. It is a portrait of a subject who is beginning to understand his own silhouette against the wider world.","","default","","La Vicomté-sur-Rance, Brittany","699f43a0587d71795460b092","","2","","699f43a33cac486710fa76de","2026-02-25T18:46:59.009000","2026-02-25T18:49:04.883000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/5af2792e9_night-3.jpg","","","","[48.57805,-2.011625]","From the low perspective of a deck chair, the world feels centered and slow. The cat, indifferent to the colorful speck in the sky, grounds the scene in the immediate and the tactile. It’s an image of belonging—where the photographer’s own legs and the vibrant pink of the canvas are as much a part of the landscape as the stone walls and the drifting clouds.","12","","A Quiet Attendance","This is an intensely personal vantage point, the kind of image taken when the body is finally at rest. The presence of the cat, tucked into the grass, suggests a deep comfort and trust within the family unit. There is an emotional truth in the mundane details: the slightly worn grass, the mismatched colors of the chairs, the way the light catches the denim. It reveals a photographer who finds meaning in the immediate surroundings, documenting the feeling of a Saturday afternoon rather than just its appearance. The hot air balloon, now a tiny dot, serves as a reminder of the vast world that exists beyond this private sanctuary. It captures the interiority of domestic life—the solitude that isn't lonely because it is shared with a companion who requires no words.","","default","","Taden, Brittany","699f43a0587d71795460b092","","1","","699f43a2f0a2fa2986c93a54","2026-02-25T18:46:58.078000","2026-02-25T18:49:04.720000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/7af8f1c12_night-2.jpg","","","","[48.578072221666666,-2.011655555]","A quiet morning in Brittany where the sky suddenly populates with color. Two hot air balloons drift over the stone chimneys of Taden, a gentle interruption to the domestic landscape. It captures that collective instinct to pause and look upward, finding a shared wonder in the ephemeral transit of others through our private horizon.","12","","The Distant Spectacle","The stone house stands as a symbol of permanence, its rough-hewn walls and tall chimneys anchoring the frame. In contrast, the balloons are transient, wind-blown guests. This photograph isn't just about the balloons; it's about the act of noticing. The photographer chooses to frame the house as a spectator, suggesting a relationship with the home that is both protective and outward-looking. There is a sense of 'here we are,' firmly planted on the ground, while life—colorful and silent—floats by. It asks us to consider the stories unfolding in those baskets, just as we wonder about the stories within these stone walls. The choice to include the lush garden in the foreground reminds us of the care required to keep a place while others simply pass over it.","","default","","Taden, Brittany","699f43a0587d71795460b092","","0","","699f43a19cb6d66031613c16","2026-02-25T18:46:57.211000","2026-02-25T18:49:04.581000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/a8a3e1c43_IMG_1721.jpeg","","","","[43.29494722222222,5.384783333333334]","The mood shifts slightly here as one of the girls looks directly into the lens. In this moment, the photograph ceases to be a purely documentary observation and becomes an exchange. It highlights the photographer’s role as an insider—someone familiar enough that their presence is both accepted and acknowledged. This direct gaze grounds the scene, turning a memory of a meal into a portrait of a specific relationship. It captures that fleeting second where a child recognizes they are being seen, and they offer a look that is both curious and entirely knowing.","12","","A Moment of Recognition","","","default","","A Family Home in Marseille","699f400ea2f8aef64c832041","","3","","699f4011cfb1053b176f340c","2026-02-25T18:31:45.331000","2026-02-25T18:34:49.924000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/7dacddf25_IMG_1720.jpeg","","","","[43.29495555555555,5.384783333333334]","This is an image of profound interiority. The children are gathered around the low table, their world narrowed down to the plates in front of them and the physical presence of one another. The photograph reveals a deep trust; the photographer is close enough to capture the concentrated effort of a fork meeting a potato, yet the children remain unselfconscious. It’s a domestic truth—the messy, unhurried reality of a childhood meal where the most important things are happening in the silence of their shared focus.","12","","The Shared Ritual","","","default","","A Family Home in Marseille","699f400ea2f8aef64c832041","","2","","699f4010fb9ec564a42082f6","2026-02-25T18:31:44.714000","2026-02-25T18:34:47.192000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/050fd68e3_IMG_1719.jpeg","","","","[43.29962222222222,5.397763888888889]","Here, the camera lingers on the architecture of the square, recording the way the harsh Mediterranean light carves deep shadows under the trees. The newsstand and the layers of posters on the tree trunks speak to a city in constant dialogue with itself. There is a sense of the photographer standing back, observing the rhythm of the place without disturbing it. It feels like a search for order in the everyday, a quiet appreciation for the permanence of the stone buildings contrasted with the ephemeral nature of the notices pinned to the bark.","12","","The Stillness of the Afternoon","","","default","","Place Sébastopol, Marseille","699f400ea2f8aef64c832041","","1","","699f401021005a6d9da27182","2026-02-25T18:31:44.063000","2026-02-25T18:34:45.237000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/515bc1882_IMG_1718.jpeg","","","","[43.29973888888889,5.39775]","There is a specific kind of anticipation in the way children stand at the edge of a busy street. In this wide view of Marseille's Place Sébastopol, the photographer captures a family on the brink of crossing. The figures in the foreground—children looking ahead, an adult leaning in—suggest a protective intimacy. They are a small, cohesive unit against the sprawling backdrop of sun-bleached facades and urban geometry. It’s a photograph of a transition, where the private world of a family meets the public gaze of the city.","12","","The Threshold of the Square","","","default","","Place Sébastopol, Marseille","699f400ea2f8aef64c832041","","0","","699f400f126dfd563d9a66b8","2026-02-25T18:31:43.425000","2026-02-25T18:34:44.305000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/5065cf4c6_IMG_1748.jpeg","","","","[43.3101,5.390902777777778]","This frame narrows the focus to the essential mechanics of effort and care. We see the boy’s back as he reaches for the next hold, a picture of solitary determination. Below him, the girl holding the toddler provides a different kind of support—a familial anchor at the base of the climb. The photographer’s choice to crop in so tightly reveals an interest in the tactile experience: the grip of shoes on resin, the messy overlay of names on blue paint. It’s an image about the small, daily ways we strive and the people who wait for us at the bottom. It feels like a fragment of a memory, focused on the sensation of a specific afternoon.","12","","Points of Contact","","","default","","La Friche la Belle de Mai, Marseille","699f400c21e23db60302c27c","","3","","699f400e7474dc6318f6ec76","2026-02-25T18:31:42.693000","2026-02-25T18:34:51.345000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/8dbe32135_IMG_1747.jpeg","","","","[43.31012777777777,5.390941666666667]","Here, the relationship shifts to one of active participation. The camera is close, almost part of the group of children as they navigate the climbing wall. This isn't just a record of play; it's a study of concentration and the physical trust required to ascend. The wall itself, scarred and layered with graffiti, becomes a map of previous presence. The girl in the foreground looks back, perhaps toward a parent or the photographer, her expression a mix of curiosity and self-consciousness. It captures that threshold of childhood where the world is both a playground and a series of challenges to be overcome.","12","","The Vertical Playground","","","default","","La Friche la Belle de Mai, Marseille","699f400c21e23db60302c27c","","2","","699f400e87bd58721edaf3dc","2026-02-25T18:31:42.073000","2026-02-25T18:34:47.645000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/91834ba2a_IMG_1746.jpeg","","","","[43.31010555555555,5.391044444444445]","There is a lovely tension here between the grand scale of the murals and the intimate presence of the man in the floral shirt. He caught the photographer's eye, or perhaps the photographer caught his, creating a brief, flickering connection across the open space. The children play on the blue sculptural forms, oblivious to the camera, their movement a contrast to the man’s stillness. The image captures that specific quality of urban life where one is simultaneously part of a crowd and entirely alone. The bright, patterned shirt becomes an anchor of individuality against the monumental scale of the painted walls.","12","","The Accidental Encounter","","","default","","La Friche la Belle de Mai, Marseille","699f400c21e23db60302c27c","","1","","699f400db0ac4bd11ecaa2cb","2026-02-25T18:31:41.443000","2026-02-25T18:34:44.776000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/72154ca36_IMG_1745.jpeg","","","","[43.30996666666666,5.390875]","In this wide sweep of the courtyard, there is a sense of the photographer as a quiet observer of the city's afternoon rhythms. The figures are scattered, each in their own world—the boys lost in the focused geometry of their football game, the man sitting on the blue-painted concrete looking toward a future just out of frame. It’s a documentary of a shared public space, yet it feels deeply personal, as if the camera is trying to hold onto the fragility of a peaceful moment. The graffiti acts as a chaotic backdrop to these very simple, human interactions, suggesting that life continues to write itself over the layers of the past.","12","","The Shared Horizon","","","default","","La Friche la Belle de Mai, Marseille","699f400c21e23db60302c27c","","0","","699f400c4122872052db4673","2026-02-25T18:31:40.893000","2026-02-25T18:34:43.825000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/4959c1946_night.jpg","","","","[48.05745,-1.8900472216666666]","A strange, modern memory is captured here: the sight of children in masks, their faces partially hidden but their curiosity undimmed. The intimacy is found in the way they lean toward one another, barefoot on the cold stone, united by a discovery on the ground. The photographer watches from a close, tender distance, capturing a psychological state where the anxieties of the outside world are momentarily eclipsed by the shared focus of a childhood game.","12","","Careful Steps","","","default","","Bréal-sous-Montfort, Brittany","699f40068185d5fe1ea672d6","","5","","699f400ca2fb66d5816efc1b","2026-02-25T18:31:40.140000","2026-02-25T18:34:53.153000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/01cbf2273_night-6.jpg","","","","[44.031147221666664,0.5593722216666667]","The camera reaches out here for a different kind of truth, one that is less about people and more about the scale of the world they inhabit. This choice reveals a photographer seeking clarity and breath. There is a sense of belonging in the way the fields are framed, a biographical hint that this landscape holds a restorative power. It’s a record of what it feels like to stand at the edge of a day and simply look out.","12","","The Horizon's Promise","","","default","","Puymirol, Lot-et-Garonne","699f40068185d5fe1ea672d6","","4","","699f400b13fe6a6567a130ed","2026-02-25T18:31:39.298000","2026-02-25T18:34:52.234000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/efcd0d515_night-5.jpg","","","","[44.03136388833333,0.5594777783333333]","In this panoramic stretch, time seems to fold in on itself. The ghosted figures of children in mid-leap capture the restless energy of family life, while the woman sits anchored in the corner, absorbed in her own world. It is an image about the layers of domestic memory—the frantic joy of the kids and the quiet, perhaps weary, solitude of the adult. The fading light over the valley adds a layer of bittersweet transience to the scene.","12","","The Blur of Belonging","","","default","","Puymirol, Lot-et-Garonne","699f40068185d5fe1ea672d6","","3","","699f400aa9946e7b6b3d5b09","2026-02-25T18:31:38.423000","2026-02-25T18:34:50.850000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/44582c5dd_night-4.jpg","","","","[48.59814166666666,-2.0108166666666665]","The young boy leans against the ancient, barnacled rock with a mix of casual ease and adolescent self-consciousness. He is aware of the camera, yet he looks away, perhaps mirroring the photographer's own contemplative mood. This isn't just a record of a beach day; it captures the psychological space between childhood play—seen in the figures in the water—and the solitary, budding interiority of the young man in the foreground.","12","","The Boy and the Sea","","","default","","Saint-Lunaire, Brittany","699f40068185d5fe1ea672d6","","2","","699f40094a09870e9b9903a0","2026-02-25T18:31:37.660000","2026-02-25T18:34:48.085000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/2812391b9_night-3.jpg","","","","[48.57805,-2.011625]","Looking down at one’s own legs, we enter the photographer's interior state—a moment of hard-earned rest. The relationship here is one of profound trust; the cat is slumped in total relaxation, and the vibrant pink and yellow of the deckchairs wait like empty characters in a play. It records an emotional truth: the specific, heavy peace of a summer evening when the world narrows down to a patch of grass and a companionable silence.","12","","Shared Silence","","","default","","Pleurtuit, Brittany","699f40068185d5fe1ea672d6","","1","","699f400856598a9ccd30464e","2026-02-25T18:31:36.656000","2026-02-25T18:34:46.775000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/6c8315378_night-2.jpg","","","","[48.578072221666666,-2.011655555]","There is a quiet tension in this frame, a neck craned upward from the safety of a walled garden to witness the drift of hot air balloons. The photographer isn't seeking the grandeur of the flight itself, but rather how it punctuates a local afternoon. The stone walls and the heavy foliage suggest a rootedness, a place where memories are built, while the balloons represent the whimsical, the passing, and the unreachable.","12","","The Afternoon Spectacle","","","default","","Pleurtuit, Brittany","699f40068185d5fe1ea672d6","","0","","699f40073a39974280d8733f","2026-02-25T18:31:35.673000","2026-02-25T18:34:43.347000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/7cc2949da_IMG_1763.jpeg","","","","[43.30605,5.393352777777778]","As the bus nears the harbor, the focus shifts forward. The inclusion of the stranger at the front of the bus reminds us that this intimate family unit is part of a larger, public tapestry. There is a sense of anticipation in the boys' postures now; the interior life of the bus is ending, and the sensory rush of the Vieux-Port is about to begin. It is a photograph of a threshold, the transition from rest back into the movement of the world.","12","","The Threshold of Arrival","","","default","","Quai de la Fraternité, Marseille","699f4003c60dd15b58b7a110","","4","","699f4006e6567843ab578dd6","2026-02-25T18:31:34.853000","2026-02-25T18:34:52.738000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/192036ea0_IMG_1762.jpeg","","","","[43.307125,5.3925277777777785]","The camera records the performance of a smile against the reality of fatigue. While the mother maintains an optimistic presence for the family record, the boy’s crossed arms and downward gaze reveal the psychological truth of the day. It’s a photograph about the effort of memory-making—the gap between how we want to remember a trip and the messy, tired reality of the actual moment.","12","","Vesting in the Journey","","","default","","Vieux-Port, Marseille","699f4003c60dd15b58b7a110","","3","","699f4006eba44710fff0f607","2026-02-25T18:31:34.256000","2026-02-25T18:34:50.400000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/867f4b2ad_IMG_1761.jpeg","","","","[43.307361111111106,5.3924111111111115]","A flash of recognition breaks the documentary plane. In the mother’s smile and the tilt of her head, we see the intimacy between the person behind the lens and the person in front of it. It’s a brief conspiracy of adulthood—a shared look that says, 'we are doing this,' even as the child beside her remains locked in his own weary, afternoon stoicism.","12","","The Acknowledgment","","","default","","Vieux-Port, Marseille","699f4003c60dd15b58b7a110","","2","","699f4005b398519f4bcfa193","2026-02-25T18:31:33.628000","2026-02-25T18:34:48.518000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/a24a3c920_IMG_1760.jpeg","","","","[43.3086,5.3918333333333335]","The composition shifts as the mother enters the frame, her attention caught by something in the street. This image captures the subtle choreography of a family outing—the way children watch their parents to understand how to see the world. It’s an emotional truth of travel; the destination is often less important than the shared experience of navigating the way there together.","12","","Shared Perspectives","","","default","","Quai des Belges, Marseille","699f4003c60dd15b58b7a110","","1","","699f40044086cba71da27cec","2026-02-25T18:31:32.952000","2026-02-25T18:34:45.775000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/3d8bd2d26_IMG_1759.jpeg","","","","[43.309241666666665,5.390961111111111]","In the swaying interior of a Marseille bus, the world outside becomes a blurred backdrop to a moment of stillness. The relationship here is one of quiet guardianship; the photographer watches from a slight distance, capturing the boys as they retreat into their own thoughts. There is a specific kind of childhood solitude found in transit—a rare pause where no one is asking anything of them, and they are free to simply exist within the rhythm of the city.","12","","The Quiet Between Stops","","","default","","Rue de la République, Marseille","699f4003c60dd15b58b7a110","","0","","699f4004c6db110f3fb505af","2026-02-25T18:31:32.289000","2026-02-25T18:34:42.896000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/b083527c3_IMG_1822.jpeg","","","","[43.369325,5.667569444444445]","In this second frame of the boy's flight from the pool, the background reveals the adults lingering in the shade, their lives appearing static and composed compared to his kinetic energy. It highlights the peculiar solitude of being a child among adults—he is part of their world, yet he is operating on a different clock, driven by a private logic. The camera records his face mid-grimace, catching that fleeting, unselfconscious state before a child learns to perform for the viewer.","12","","Between Two Worlds","","","default","","Auriol, Provence-Alpes-Côte d'Azur","699f3fff03b1da12225b6eb0","","4","","699f4003a603b817f5bf3690","2026-02-25T18:31:31.481000","2026-02-25T18:34:51.786000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/2948a9cc6_IMG_1821.jpeg","","","","[43.369325,5.667569444444445]","Childhood is often defined by these sudden, inexplicable bursts of urgency. Wrapped in a towel, the boy moves with a singular focus that excludes the rest of the world. The photographer catches the tension in his shoulders and the blur of motion—not as a documentary record of a swim, but as a psychological portrait of the intensity with which a child inhabits a momentary task, oblivious to the watchful eyes of the adults in the background.","12","","The Hurried Exit","","","default","","Auriol, Provence-Alpes-Côte d'Azur","699f3fff03b1da12225b6eb0","","3","","699f400212a056f6f90d6124","2026-02-25T18:31:30.841000","2026-02-25T18:34:49.443000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/0937f57b9_IMG_1820.jpeg","","","","[43.369325,5.6675555555555555]","To capture someone laughing this freely requires a profound level of trust. The woman at the center of the frame is entirely present, her laughter directed at something just out of shot, while the children around her continue their own frantic, poolside business. It is a snapshot of domestic grace—an image of a woman who feels safe enough to be seen without her guard up, revealing a truth that is less about the location and more about the affection shared with the person behind the lens.","12","","Unmasked Joy","","","default","","Auriol, Provence-Alpes-Côte d'Azur","699f3fff03b1da12225b6eb0","","2","","699f4002500fca5d07a49c0a","2026-02-25T18:31:30.236000","2026-02-25T18:34:48.976000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/1a7451084_IMG_1819.jpeg","","","","[43.369419444444446,5.66771388888889]","We see them from behind, a scattered line of figures moving through the dry Provencal grass toward the cool blue promise of the pool. It is a universal summer ritual, yet the distance between the figures reveals the individual rhythms of a group. Some hurry, others linger, and some follow in the wake of those ahead. The low light catches the tops of the pines, turning a simple walk into a collective memory of belonging and the easy, unforced pace of a day with nowhere else to be.","12","","The Afternoon Migration","","","default","","Auriol, Provence-Alpes-Côte d'Azur","699f3fff03b1da12225b6eb0","","1","","699f40013bf10375ed6778e8","2026-02-25T18:31:29.576000","2026-02-25T18:34:46.214000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/627e6c7d4_IMG_1818.jpeg","","","","[43.36990277777778,5.668122222222222]","There is a specific kind of stillness in the way an older child observes the younger ones at play. Here, amidst the creaking wood of the swings, we see a moment of transition—the boy in the foreground stands on the threshold of a more self-conscious awareness, while the girls behind him remain suspended in the pure, kinetic joy of the afternoon. The photographer’s lens doesn’t intrude; it waits, capturing the soft gravity of a family’s internal hierarchy and the protective distance that often comes with growing up.","12","","The Quiet Watcher","","","default","","Auriol, Provence-Alpes-Côte d'Azur","699f3fff03b1da12225b6eb0","","0","","699f40014fc1aa2fa0886483","2026-02-25T18:31:29","2026-02-25T18:34:42.444000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/44fa0bbe6_IMG_1721.jpeg","","","","[43.29494722222222,5.384783333333334]","","12","","IMG_1721","","","default","","","699f3e3caca37e43ccd40faf","","3","","699f3e3ffef49371e1f845c7","2026-02-25T18:23:59.103000","2026-02-25T18:23:59.103000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/4f80fde3a_IMG_1720.jpeg","","","","[43.29495555555555,5.384783333333334]","","12","","IMG_1720","","","default","","","699f3e3caca37e43ccd40faf","","2","","699f3e3e23f4bb9948d6ad1a","2026-02-25T18:23:58.539000","2026-02-25T18:23:58.539000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/132733712_IMG_1719.jpeg","","","","[43.29962222222222,5.397763888888889]","","12","","IMG_1719","","","default","","","699f3e3caca37e43ccd40faf","","1","","699f3e3d7d72f52cfbdef33a","2026-02-25T18:23:57.965000","2026-02-25T18:23:57.965000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/118bad317_IMG_1718.jpeg","","","","[43.29973888888889,5.39775]","","12","","IMG_1718","","","default","","","699f3e3caca37e43ccd40faf","","0","","699f3e3dc50388a430eeb4aa","2026-02-25T18:23:57.391000","2026-02-25T18:23:57.391000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
"https://base44.app/api/apps/693030a5e25aa73dea8d72c2/files/public/693030a5e25aa73dea8d72c2/3cba2c41a_IMG_1748.jpeg","","","","[43.3101,5.390902777777778]","","12","","IMG_1748","","","default","","","699f3e396793107d6c0dcb18","","3","","699f3e3c9d6ef467ae95fa95","2026-02-25T18:23:56.635000","2026-02-25T18:23:56.635000","service_cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e","service+cc74bcb9-2e9c-4a79-9ff0-800b76bd8f8e@no-reply.base44.com","false"
